MovieID,Title,Genres,overview,genres,release_date,poster_path,matched_title,match_score
3091,Kagemusha (1980),Drama|War,"When a warlord dies, a peasant thief is called upon to impersonate him, in order to protect his clan from appearing weak and vulnerable. But he finds himself haunted by the warlord’s spirit as well as his own ambitions.","[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",1980-04-26,/5ZfxTO5IWuefPrUALF0GFKql4O0.jpg,kagemusha,100
3092,Chushingura (1962),Drama,,,,,,0
3093,McCabe & Mrs. Miller (1971),Drama|Western,"A gambler and a prostitute become business partners in a remote Old West mining town, and their enterprise thrives until a large corporation arrives on the scene.","[{'id': 37, 'name': 'Western'}]",1971-06-24,/buuKUShkNWfF5clxVE2pGCBFu81.jpg,mccabe & mrs. miller,100
3094,Maurice (1987),Drama|Romance,"After his lover rejects him, a young man trapped by the oppressiveness of Edwardian society tries to come to terms with and accept his sexuality.","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1987-09-18,/4MI2y8XViPrDiKs1p0QC4bTeZzf.jpg,maurice,100
3095,"Grapes of Wrath, The (1940)",Drama,"Tom Joad returns to his home after a jail sentence to find his family kicked out of their farm due to foreclosure. He catches up with them on his Uncles farm, and joins them the next day as they head for California and a new life... Hopefully.","[{'id': 18, 'name': 'Drama'}]",1940-03-15,/mIk2ferK0lPgTaiAfoI5KvHmUCz.jpg,the grapes of wrath,100
3096,My Man Godfrey (1957),Comedy,A zany heiress tries to help a tramp by making him the family butler.,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1936-09-17,/1kc47vqV0CTIlJssyGNvqHvzEhj.jpg,my man godfrey,100
3096,My Man Godfrey (1957),Comedy,"The eccentric Bullock household again need a new butler. Daughter Irene encounters bedraggled Godfrey Godfrey at the docks and, fancying him and noticing his obviously good manners, gets him the job. He proves a great success, but keeps his past to himself. When an old flame turns up Irene's sister Cordelia starts making waves.","[{'id': 35, 'name': 'Comedy'}]",1957-10-11,/auMQpGFm3ZFmUW6NB7MfiKmQ7vf.jpg,my man godfrey,100
3097,"Shop Around the Corner, The (1940)",Comedy|Romance,"Two employees at a gift shop can barely stand one another, without realising that they are falling in love through the post as each other's anonymous pen pal.","[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1940-01-11,/avHj8x3T21dYIGrnx55I57PxdEo.jpg,the shop around the corner,100
3098,"Natural, The (1984)",Drama,"An unknown middle-aged batter named Roy Hobbs with a mysterious past appears out of nowhere to take a losing 1930s baseball team to the top of the league in this magical sports fantasy. With the aid of a bat cut from a lightning struck tree, Hobbs lives the fame he should have had earlier when, as a rising pitcher, he is inexplicably shot by a young woman.","[{'id': 18, 'name': 'Drama'}]",1984-05-11,/f1iPiQoYbQ40XsJHPyMIiBmSrDB.jpg,the natural,100
3099,Shampoo (1975),Comedy|Romance,"George Roundy is a Beverly Hills hairstylist whose uncontrolled libido stands between him and his ambitions. He wants the security of a relationship. He wants to be a hairdressing ""star"" and open his own salon. But the fact that he beds down with the wife, daughter and mistress of a potential backer doesn't help. It also does little for his relationship with his current girlfriend.","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1975-03-13,/6jmFvXPV6OhtX3AkAVnH7rwdeUJ.jpg,shampoo,100
3100,"River Runs Through It, A (1992)",Drama,"A River Runs Through is a cinematographically stunning true story of Norman Maclean. The story follows Norman and his brother Paul through the experiences of life and growing up, and how their love of fly fishing keeps them together despite varying life circumstances in the untamed west of Montana in the 1920's.","[{'id': 18, 'name': 'Drama'}]",1992-10-09,/xX4H1hZG9IgSRkC0LANbPQ0StJi.jpg,a river runs through it,100
3101,Fatal Attraction (1987),Thriller,A married man's one night stand comes back to haunt him when that lover begins to stalk him and his family.,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",1987-09-11,/qHditPFIFCbXJKGLTPzvIagg6XD.jpg,fatal attraction,100
3102,Jagged Edge (1985),Thriller,"San Francisco heiress Page Forrester is brutally murdered in her remote beach house. Her husband Jack is devastated by the crime but soon finds himself accused of her murder. He hires lawyer Teddy Barnes to defend him, despite the fact she hasn't handled a criminal case for many years. There's a certain chemistry between them and Teddy soon finds herself defending the man she loves.","[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",1985-10-04,/imgKjDQfYbIxuuvNtqoENiCURDU.jpg,jagged edge,100
3103,Stanley & Iris (1990),Drama|Romance,"An illiterate cook at a company cafeteria tries for the attention of a newly widowed woman. As they get to know one another, she discovers his inability to read. When he is fired, she takes on trying to teach him to read in her kitchen each night.","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1990-02-09,/AugbguhFPQ2aHDKMyBecaJiQLWy.jpg,stanley & iris,100
3104,Midnight Run (1988),Action|Adventure|Comedy|Crime,"An accountant embezzles $15 million of mob money, jumps bail and is chased by bounty hunters, the FBI, and the Mafia.","[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",1988-07-20,/pVUfLM9z2H2rxB4Til8YvjUjnp.jpg,midnight run,100
3105,Awakenings (1990),Drama,"Dr. Malcolm Sayer, a shy research physician, uses an experimental drug to ""awaken"" the catatonic victims of a rare disease. Leonard is the first patient to receive the controversial treatment. His awakening, filled with awe and enthusiasm, proves a rebirth for Sayer too, as the exuberant patient reveals life's simple but unutterably sweet pleasures to the introverted doctor.","[{'id': 18, 'name': 'Drama'}]",1990-12-19,/6vkJhhd9h9QxMGHYQjVY1fY5XSI.jpg,awakenings,100
3106,Come See the Paradise (1990),Drama|Romance,"Come See The Paradise is a deeply touching love story set against the backdrop of a dramatic and controversial period in American history, It follows the romance and eventual marriage of Jack McGurn (Dennis Quad), a hot blooded Irish American, and a beautiful Japanese American Lily Dawanura (Tamlyn Tomita), at the outset of World War II. The clash of cultures, at once painful for the two lovers, becomes insurmountable after the Japanese bomb Pearl Harbor. Lily and the Kawamuras are relocated To a bleak, outdoor internment camp in California, Jack is drafted into the Army, powerless to help the woman he loves abandoning all hope of ever winning her family's approval.","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 36, 'name': 'History'}]",1990-08-17,/xuZQbo67enGmL3CbyrUAorTjAVu.jpg,come see the paradise,100
3107,Backdraft (1991),Action|Drama,They say a blast of flames can take a life ... and hide a secret. But now firemen brothers Brian and Stephen McCaffrey are battling each other over past slights while trying to stop an arsonist with a diabolical agenda from torching Chicago.,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",1991-05-24,/3E2puQrspfkGC6XuxGdB9ghXPtY.jpg,backdraft,100
3108,"Fisher King, The (1991)",Comedy|Drama|Romance,Two troubled men face their terrible destinies and events of their past as they join together on a mission to find the Holy Grail and thus to save themselves.,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",1991-09-09,/x93W5WrOOr3PCia1cANnWmAtUwQ.jpg,the fisher king,100
3109,"River, The (1984)",Drama,"Farming family battles severe storms, a bank threatening to reposses their farm, and other hard times in a battle to save and hold on to their farm.","[{'id': 18, 'name': 'Drama'}]",1984-12-01,/gbj6gZi7lAtXpJiUsPSAL4rfgmC.jpg,the river,100
3109,"River, The (1984)",Drama,"Episodic study of feelings where six stories intertwine over one Saturday in a small town. Two boys save a young woman, Anni, and her baby from suicide by drowning. Esa, a down-on-his-luck musician in need of a loan, arrives to his father's 60th birthday party. Waitress Leena tries to stir up a romance between her co-workers at a pizza parlor. Middle-aged Ilpo comes home early from the paper mill and finds a strange man in their bedroom. Old Milja waits for her daughter Merja at the hospital where she is visiting her terminally ill husband Henri. Teenage Santeri tries to cope with his homosexuality.","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2001-09-14,/3ai3LQjLofkcEymUrI4ww4koKY.jpg,the river,100
3109,"River, The (1984)",Drama,"In Taiwan a young man with a mysterious paralysis massages his neck with his mother's dildo, meanwhile the rain is flooding the island.","[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 10749, 'name': 'Romance'}]",1997-08-27,/i8BSXjfMJ0hcRLPXVYNPKfADLMW.jpg,the river,100
3109,"River, The (1984)",Drama,"Based on the novel by Rumer Godden, Jean Renoir’s entrancing first color feature—shot entirely on location in India—eloquently contrasts the growing pains of three young women with the immutability of the Bengal river around which their daily lives unfold. Enriched by Renoir’s subtle understanding and appreciation for India and its people, The River gracefully explores the fragile connections between transitory emotions and everlasting creation.","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1951-09-10,/2NTVVrMbQwSqcIGoJmlOhhipkdM.jpg,the river,100
3110,Country (1984),Drama,"Gilbert Ivy and his wife Jewell are farmers. They seem to be working against the odds, producing no financial surplus. Gilbert has lost hope of ever becoming prosperous, but his wife decides to fight for her family.","[{'id': 18, 'name': 'Drama'}]",1984-09-29,/1x0ZMJOadDz18Y9RcJZPe39deT3.jpg,country,100
3111,Places in the Heart (1984),Drama,"In 1930s Southern US, a widow and her family try to run their cotton farm with the help of a disparate group of friends.","[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",1984-09-11,/nlTs2BfNGf6EEqpqC76M0fgTsDQ.jpg,places in the heart,100
3112,'Night Mother (1986),Drama,"An American spy behind the lines during WWII serves as a Nazi propagandist, a role he cannot escape in his future life as he can never reveal his real role in the war.","[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",1996-11-01,/1U6OkXtr4WuOlQe4FmCbznIExtK.jpg,mother night,100
3113,End of Days (1999),Action|Thriller,"On December 28th, 1999, the citizens of New York City are getting ready for the turn of the millennium. However, the Devil decides to crash the party by coming to the city, inhabiting a man's body, and searching for his chosen bride, a 20-year-old woman named Christine York. The world will end, and the only hope lies within an atheist called Jericho Cane.","[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",1999-11-24,/bEIjH6GroeWaBkn6o7MVpMNbuyw.jpg,end of days,100
3114,Toy Story 2 (1999),Animation|Children's|Comedy,"Andy heads off to Cowboy Camp, leaving his toys to their own devices. Things shift into high gear when an obsessive toy collector named Al McWhiggen, owner of Al's Toy Barn kidnaps Woody. Andy's toys mount a daring rescue mission, Buzz Lightyear meets his match and Woody has to decide where he and his heart truly belong.","[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",1999-10-30,/3CmK3XurcLeUyMifCR28ibzupbB.jpg,toy story 2,100
3115,Flawless (1999),Drama,An ultraconservative police officer suffers a debilitating stroke and is assigned to a rehabilitative program that includes singing lessons - with the drag queen next door.,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",1999-11-26,/eXPBduJ3PivR60dJ5BYd2gcyAud.jpg,flawless,100
3115,Flawless (1999),Drama,"A female executive (Demi Moore) and a night janitor (Michael Caine) conspire to commit a daring diamond heist from their mutual employer, The London Diamond Corporation.","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2007-09-01,/4VxDg0P8eGhPpplvSwpz2hARIig.jpg,flawless,100
3116,Miss Julie (1999),Drama,A footman seduces a count's daughter. Adaptation of August Strindberg's famous play.,"[{'id': 18, 'name': 'Drama'}]",1999-09-12,/fG5KHpVXCBgnTPRGFGAgcWy4nWC.jpg,miss julie,100
3116,Miss Julie (1999),Drama,"Based on the play by August Strindberg, Miss Julie vividly depicts the battle of the sexes and classes that ensues when Julie, a wealthy businessman's daughter, falls for Jean, her father's bitter servant.","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1951-06-28,/yqDEvOp5K0jKGvXKHMZxqNPchrb.jpg,miss julie,100
3116,Miss Julie (1999),Drama,"Over the course of a midsummer night in Fermanagh in 1890, an unsettled daughter of the Anglo-Irish aristocracy encourages her father's valet to seduce her.","[{'id': 18, 'name': 'Drama'}]",2014-09-07,/hwum1Ub6BYHlyMBca8Y7AIMuJ6i.jpg,miss julie,100
3116,Miss Julie (1999),Drama,"Julie is a young tennis star who falls in love with his trainer - because she yearns for love and because she wants to liberate themselves from the ambitions which the father has on her behalf.  Birgitte Hjort Sørensen has a conflict and fragile Juliet, and Rolf Hansen is the coach who tries to keep Julie from life. Other actors, Jesper Christensen as ambitious and indebted father, Trine Appel as the coach's disdain fiance and Niels Skousen as a nightclub owner. ""Julie"" is a modern update of August Strindberg's ""Miss Julie"".","[{'id': 18, 'name': 'Drama'}]",2011-07-07,/n2nJMxEuj8JshHQW8Pkrm99jBTf.jpg,miss julie,100
3117,Ride with the Devil (1999),Drama|Romance|War,"Ride with the Devil follows four people who are fighting for truth and justice amidst the turmoil of the American Civil War. Director Ang Lee takes us to a no man's land on the Missouri/Kansas border where a staunch loyalist, an immigrant's son, a freed slave, and a young widow form an unlikely friendship as they learn how to survive in an uncertain time. In a place without rules and redefine the meaning of bravery and honor.","[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}, {'id': 10749, 'name': 'Romance'}, {'id': 37, 'name': 'Western'}]",1999-11-24,/opZXjd8OT1j2mESyLa0XLdbMCFC.jpg,ride with the devil,100
